,GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35
50356,501,4004KEN,50358,2013-07-03,2013,1,Violence against civilians,Al Shabaab,,2,Civilians (Kenya),Government of Kenya (2002-2013),7,27,Kenya,Garissa,Ijara,Hulugho,Hulugho,-1.15,41.06667,1,Kenya Standard,"40 people, including two government officials, were held hostage by gunmen suspected to be al Shabaab militia from Somalia in Hullugho border town. The gunmen apprehended the group while the were travelling from Masalani.",0,,,,,,,,,,,
50357,501,4005KEN,50359,2013-07-03,2013,1,Violence against civilians,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Kenya,Machakos,Mwala,Mbiuni,Nyaanyaa,-1.26667,37.41667,1,Daily Nation,At fifteen are dead after a group of hired thugs attack a small village during the overnight hours. Ten of those killed were from three families and included three children while the other two victims were a school boy and a man who bumped into the attackers as they left the village. Authorities believe the attackers were hired by a rival family seeking land.,15,,,,,,,,,,,
50358,501,4006KEN,50360,2013-07-04,2013,1,Violence against civilians,Rioters (Kenya),,5,Civilians (Kenya),Government of Kenya (2002-2013),7,57,Kenya,Mombasa,Mvita,Tononoka,Mombasa,-4.05,39.66667,1,Daily Nation,Second day of workers protests at Mombasa city hall. Some members of the group attacked a county official outside the building.,0,,,,,,,,,,,
50359,501,4007KEN,50361,2013-07-13,2013,1,Riots/Protests,Protesters (Kenya),,6,,,0,60,Kenya,Kiambu,Ruiru,Kiuu,Ruiru,-1.15,36.9667,2,The Star,A group of butchers blocked the Thika-Garissa highway outside of Thika in protest of increased slaughter prices.,0,,,,,,,,,,,
50360,501,4008KEN,50362,2013-07-15,2013,1,Riots/Protests,Protesters (Kenya),,6,,,0,60,Kenya,Wajir,Wajir East,Township,Wajir,1.75,40.06,1,The Star,Residents of Wajir gather to protest the delay of a sewer building project.,0,,,,,,,,,,,
50361,501,4009KEN,50363,2013-07-15,2013,1,Riots/Protests,Rioters (Kenya),,5,Police Forces of Kenya (2002-2013),,1,15,Kenya,Nairobi,Mathare,Mabatini,Mathare,-1.261413,36.860813,1,The Star,"A group of youths blocked a section of Juja Road to protest the death of the woman who was reportedly killed by a stray bullet that was fired by police during a drug raid. There were reports of protestor confrontations with police, who eventually used tear gas to disperse the crowd.",0,,,,,,,,,,,
50362,501,4010KEN,50364,2013-07-16,2013,1,Riots/Protests,Protesters (Kenya),,6,,,0,60,Kenya,Kitui,Mwingi Central,Kivou,Mwingi,-0.9333,38.0667,1,The Star,Residents held a peaceful demonstration over poor services by the Kiambere Mwingi Water and Sanitation Company in Mwingi. The residents led walked from Mwingi downtown towards Kimwasco offices and said they were tired of mistreatment by employees in kiosks.,0,,,,,,,,,,,
50363,501,4011KEN,50365,2013-07-17,2013,1,Riots/Protests,Protesters (Kenya),,6,,,0,60,Kenya,Garissa,Garissa Township,Iftin,Garissa,-0.453568,39.646096,2,The Star,Ukasi residents protest a recent spat of killings in their area. The nature of the violence is not clear. The group gathered along Garissa-Mwingi road.,0,,,,,,,,,,,
50364,501,4012KEN,50366,2013-07-18,2013,1,Riots/Protests,Protesters (Nigeria),,6,,,0,60,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.28333,36.81667,1,The Star,Nigerians living in Nairobi gather at the High Commission to protest police harassment. The group believed authorities stereotyped them as miscreants and drug dealers.,0,,,,,,,,,,,
50365,501,4013KEN,50367,2013-07-18,2013,1,Riots/Protests,Protesters (Kenya),,6,Police Forces of Kenya (2002-2013),,1,16,Kenya,Samburu,Samburu North,Baawa,Kiamumbi,1.177778,36.884167,1,Nairobi Nation,A group of Boda Boda Riders (motorcycle group) gather to protest the killing of two of their colleagues by gangsters. The group called on the police to investigate the case. Police dispersed the group with teargas and made over 120 arrests.,0,,,,,,,,,,,
50366,501,4014KEN,50368,2013-07-18,2013,1,Violence against civilians,Police Forces of Kenya (2002-2013),,1,Civilians (Kenya),,7,17,Kenya,Nakuru,Nakuru Town East,Nakuru East,Lanet,-0.3,36.13333,1,The Star,Police shoot and kill a Nakuru Matatu driver for an unarticulated reason.,1,,,,,,,,,,,
50367,501,4015KEN,50369,2013-07-20,2013,1,Riots/Protests,Protesters (Kenya),,6,Police Forces of Kenya (2002-2013),,1,16,Kenya,Nakuru,Nakuru Town East,Nakuru East,Lanet,-0.3,36.13333,1,The Star,A group of 500 Nakuru Matatu drivers protest a killing of one of their compatriots by police earlier in the week. Police fired tear gas to disperse the group.,0,,,,,,,,,,,
50368,501,4016KEN,50370,2013-07-22,2013,1,Violence against civilians,Vigilante Militia (Kenya),,4,Civilians (Kenya),,7,47,Kenya,Kwale,Kinango,Mwavumbo,Mariakani,-3.8667,39.4667,1,Kenya Standard,"A man has been lynched by a mob in Mariakani, Mombasa, after he was suspected to be behind a cartel that has been harassing and stealing motorbikes from boda boda operators.",1,,,,,,,,,,,
50369,501,4017KEN,50371,2013-07-23,2013,1,Riots/Protests,Protesters (Kenya),Police Forces of Kenya (2002-2013),6,,,0,60,Kenya,Mombasa,Mvita,Tononoka,Mombasa,-4.05,39.66667,2,Kenya Standard,Prison warders at Manyani Maximum Prisons blocked the Nairobi-Mombasa highway for several hours to protest the killing of their colleague who was run over by a lorry.,0,,,,,,,,,,,
50370,501,4018KEN,50372,2013-07-23,2013,1,Riots/Protests,Protesters (Nigeria),,6,,,0,60,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.28333,36.81667,1,The Star,"For the second time in less than a week, Nigerians living in Kenya protest alleged police harassment.",0,,,,,,,,,,,
50371,501,4019KEN,50373,2013-07-25,2013,1,Riots/Protests,Protesters (Kenya),,6,,,0,60,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.28333,36.81667,1,The Star (Nairobi),Makueni boda boda operators demonstrated against the IEBCs (Independent Electoral and Boundaries Commission) move to hire non-local transporters to ferry polling materials in preparation a Senatorial by-election.,0,,,,,,,,,,,
50372,501,4020KEN,50374,2013-07-26,2013,1,Violence against civilians,Vigilante Militia (Kenya),,4,Civilians (Kenya),,7,47,Kenya,Muranga,Kiharu,Township,Muranga,-0.7166,37.15,1,The Zambezian,A vigilante mob lynches and kills an alleged murderer after he was cornered on allegations of killing a teacher.,1,,,,,,,,,,,
50373,501,4021KEN,50375,2013-07-26,2013,1,Violence against civilians,Rioters (Kenya),Maasai Ethnic Group (Kenya),5,Civilians (Kenya),Government of Kenya (2002-2013),7,57,Kenya,Narok,Narok North,Nkareta,Narasha,-1.09624,35.92284,1,The Star (Nairobi),"Maasai homeowners began a violent protest against a forced government eviction of their homes. The evictees and their supporters threw stones and lifted clubs against visiting Rift Valley Provincial Commissioner Osman Warfa and his security team, accusing them of standing by as the families were forced from their residences illegally. Windscreens of some of the officials vehicles were shattered. The reason for the eviction is not clear.",0,,,,,,,,,,,
50374,501,4022KEN,50376,2013-07-27,2013,1,Riots/Protests,Protesters (Kenya),,6,,,0,60,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.28333,36.81667,1,The Star (Nairobi),Wheat farmers of Narok County gathered at the offices of National Cereal and Produce Board in Nairobi to protest the move by two millers to reduce the purchasing price of the produce.,0,,,,,,,,,,,
50375,501,4023KEN,50377,2013-07-28,2013,1,Battle-No change of territory,Police Forces of Kenya (2002-2013),,1,Unidentified Armed Group (Kenya),,3,13,Kenya,Nakuru,Nakuru Town East,Kivumbini,Nakuru,-0.3,36.0833,1,The Star (Nairobi),Police kill seven suspected kidnappers during a raid on their den.,7,,,,,,,,,,,
50376,501,4024KEN,50378,2013-07-30,2013,1,Violence against civilians,Pokot Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Kenya,Samburu,Samburu North,Nachola,Nachola,1.78276,36.71236,1,Kenya Standard,"Over 60 heavily armed Pokot bandits attacked residents of Nachola village in Baragoi, injured an eight-year-old boy and stole a large number of cattle.",0,,,,,,,,,,,
50377,501,4025KEN,50379,2013-07-31,2013,2,Riots/Protests,Protesters (Kenya),,6,,,0,60,Kenya,Taita Taveta,Wundanyi,Wundanyi/Mbale,Wundanyi,-3.4,38.3667,1,Kenya Standard,Protesting students of Mwandango High School block teachers from entering campus in an effort to stop them from administering an examination.,0,,,,,,,,,,,
50378,501,4026KEN,50380,2013-07-31,2013,2,Riots/Protests,Rioters (Kenya),,5,Police Forces of Kenya (2002-2013),,1,15,Kenya,Taita Taveta,Mwatate,Chawia,Mwatate,-3.49947,38.37624,1,Kenya Standard,Nine students are arrested after they burned the school dormitory in protest of an exam.,0,,,,,,,,,,,
50379,501,4027KEN,50381,2013-07-31,2013,1,Violence against civilians,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Kenya,Mombasa,Nyali,Frere Town,Kisauni,-4.03333,39.68333,2,The Star (Nairobi),"Six people are shot and wounded by a ""terror gang"" near Nairobi estate in Kisauni District. Linked to the attacks, two petrol bombs were also recovered metres away from the church, in Mlaleo area.",0,,,,,,,,,,,
50380,501,4028KEN,50382,2013-08-01,2013,1,Riots/Protests,Protesters (Kenya),,6,,,0,60,Kenya,Migori,Rongo,Central Kamagambo,Rongo,-0.76667,34.6,1,The Star (Nairobi),Boda boda operators in Rongo town protest against the increase of operating charges from Sh80 to Sh100.,0,,,,,,,,,,,
50381,501,4029KEN,50383,2013-08-02,2013,1,Violence against civilians,Murle Ethnic Militia (Ethiopia),,4,Civilians (Kenya),,7,47,Kenya,Turkana,Turkana Central,KangAtotha,Lake Turkana,3.5,36,2,Philippines News Agency,At least four fishermen are dead in Lake Turkana after suspected Merille militia from neighbouring Ethiopia attacked them.,4,,,,,,,,,,,
50382,501,4030KEN,50384,2013-08-03,2013,2,Riots/Protests,Protesters (Kenya),,6,,,0,60,Kenya,Nyandarua,Ol Kalou,Kaimbaga,Ol Kalou,-0.27088,36.37917,1,The Star (Nairobi),A group of people living with disabilities protested at Ol Kalou town in Nyandarua county at the weekend. The group was objecting to the nomination of their representatives to the county assembly. The protesters said it is wrong for able-bodied people to take up seats reserved for people living with disabilities. The nominees are set to be sworn in next week.,0,,,,,,,,,,,
50383,501,4031KEN,50385,2013-08-06,2013,1,Violence against civilians,Vigilante Militia (Kenya),,4,Civilians (Kenya),,7,47,Kenya,Uasin Gishu,Moiben,Karuna/Meibeki,Karuna,0.72924,35.472,2,The Star (Nairobi),Residents of Tangisir village in Meibeki/Karuna ward lynched a herdsman after he admitted to defiling and killing a seven-year-old nursery school girl.,1,,,,,,,,,,,
50384,501,4032KEN,50386,2013-08-07,2013,2,Riots/Protests,Rioters (Kenya),,5,Police Forces of Kenya (2002-2013),,1,15,Kenya,Marsabit,Moyale,Moyale Township,Moyale,3.509374,39.052757,1,The Star (Nairobi),One person has been gunned and three others injured in Moyale following a confrontation between rioting locals and security personnel in the area. The injured include two civilians and one officer attached to the Moyale police station. During the commotion residents also set fire to offices belonging to the Assistant County Commissioner and looted other locations. The rioters demanded the national government transfer top administration and security personnel in Moyale sub-county. Military personnel was sent to the town following the riot to quell the demonstrators.,1,,,,,,,,,,,
50385,501,4033KEN,50387,2013-08-08,2013,1,Riots/Protests,Protesters (Kenya),,6,,,0,60,Kenya,Narok,Narok North,Narok Town,Narok,-1.07829,35.86012,2,The Star (Nairobi),Students of MAASAI Mara University protest for six days over the removal of the acting Vice-Chancellor Prof David Serem.,0,,,,,,,,,,,
50386,501,4034KEN,50388,2013-08-08,2013,1,Violence against civilians,Rioters (Kenya),,5,Civilians (Kenya),,7,57,Kenya,Meru,North Imenti,Municipality,Meru,0.05,37.65,1,The Star (Nairobi),Angry Meru residents who were demonstrating against insecurity beat up and nearly lynched a pickpocket who was caught trying to steal from one of the protestors.,0,,,,,,,,,,,
50387,501,4035KEN,50389,2013-08-09,2013,1,Riots/Protests,Protesters (Kenya),,6,,,0,60,Kenya,Narok,Narok North,Narok Town,Narok,-1.07829,35.86012,2,The Star (Nairobi),Students of MAASAI Mara University protest for six days over the removal of the acting Vice-Chancellor Prof David Serem.,0,,,,,,,,,,,
50388,501,4036KEN,50390,2013-08-10,2013,1,Riots/Protests,Protesters (Kenya),,6,,,0,60,Kenya,Narok,Narok North,Narok Town,Narok,-1.07829,35.86012,2,The Star (Nairobi),Students of MAASAI Mara University protest for six days over the removal of the acting Vice-Chancellor Prof David Serem.,0,,,,,,,,,,,
50389,501,4037KEN,50391,2013-08-10,2013,1,Violence against civilians,Police Forces of Kenya (2002-2013),,1,Civilians (Kenya),,7,17,Kenya,Uasin Gishu,Ainabkoi,Kapsoya,Eldoret,0.516667,35.283333,1,The Star (Nairobi),Police shoot and kill a Matatu driver when he refused to pay a bribe.,1,,,,,,,,,,,
50390,501,4038KEN,50392,2013-08-10,2013,2,Violence against civilians,Vigilante Militia (Kenya),,4,Civilians (Kenya),,7,47,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.28333,36.81667,1,The Star (Nairobi),"Five ""thugs"" are lynched by local vigilante mobs.",5,,,,,,,,,,,
50391,501,4039KEN,50393,2013-08-11,2013,1,Riots/Protests,Protesters (Kenya),,6,,,0,60,Kenya,Kilifi,Malindi,Shella,Malindi,-3.22,40.12,1,The Star (Nairobi),"More than 2000 residents living near the Malindi airport yesterday held a demonstration protesting against a plan to expand the runway. The residents opposed the move and asked the authorities to relocate the airport to Langobaya claiming it will cause huge losses to over 25,000 households residing within the stipulated area.",0,,,,,,,,,,,
50392,501,4040KEN,50394,2013-08-11,2013,1,Riots/Protests,Protesters (Kenya),,6,,,0,60,Kenya,Narok,Narok North,Narok Town,Narok,-1.07829,35.86012,2,The Star (Nairobi),Students of MAASAI Mara University protest for six days over the removal of the acting Vice-Chancellor Prof David Serem.,0,,,,,,,,,,,
50393,501,4041KEN,50395,2013-08-11,2013,2,Violence against civilians,Murle Ethnic Militia (Ethiopia),,4,Civilians (Kenya),,7,47,Kenya,Turkana,Turkana Central,KangAtotha,Lake Turkana,3.5,36,2,NTV,Seven Kenyan fishermen operating in Lake Turkana have been killed by Murle militiamen from Ethiopia. Another 20 fishermen are missing.,7,,,,,,,,,,,
50394,501,4042KEN,50396,2013-08-11,2013,1,Violence against civilians,Vigilante Militia (Kenya),,4,Civilians (Kenya),,7,47,Kenya,Embu,Manyatta,Kirimari,Embu,-0.53333,37.45,1,The Star (Nairobi),Residents of Kathita village in Embu beat up and burnt to death a suspected criminal.,1,,,,,,,,,,,
50395,501,4043KEN,50397,2013-08-12,2013,1,Riots/Protests,Protesters (Kenya),,6,,,0,60,Kenya,Narok,Narok North,Narok Town,Narok,-1.07829,35.86012,2,The Star (Nairobi),Students of MAASAI Mara University protest for six days over the removal of the acting Vice-Chancellor Prof David Serem.,0,,,,,,,,,,,
50396,501,4044KEN,50398,2013-08-12,2013,1,Riots/Protests,Protesters (Kenya),,6,Police Forces of Kenya (2002-2013),,1,16,Kenya,Uasin Gishu,Ainabkoi,Kapsoya,Eldoret,0.516667,35.283333,1,The Star (Nairobi),Hundreds of matatu operators held demonstrations in the streets of Eldoret town following the shooting of a tout by a police officer after they allegedly differed on a Sh100 bribe. Police dispersed the crowd with rubber bullets.,0,,,,,,,,,,,
50397,501,4045KEN,50399,2013-08-12,2013,1,Battle-No change of territory,Police Forces of Kenya (2002-2013),,1,Unidentified Armed Group (Kenya),,3,13,Kenya,Uasin Gishu,Ainabkoi,Kapsoya,Eldoret,0.516667,35.283333,1,The Star (Nairobi),A police officer shoots and injured a matatu operator over the payment of a bribe. Other nearby matatu operators attacked the police officer in revenge.,0,,,,,,,,,,,
50398,501,4046KEN,50400,2013-08-12,2013,1,Violence against civilians,Vigilante Militia (Kenya),,4,Civilians (Kenya),,7,47,Kenya,Taita Taveta,Mwatate,Chawia,Mwatate,-3.49947,38.37624,1,The Star (Nairobi),A impromptu mob lynches a suspected thief.,1,,,,,,,,,,,
50399,501,4047KEN,50401,2013-08-13,2013,1,Riots/Protests,Protesters (Kenya),,6,,,0,60,Kenya,West Pokot,Kapenguria,Kapenguria,Kapenguria,1.23333,35.11667,2,The Star (Nairobi),"Residents of Kanyaltin in West Pokot county protest over illegal logging at Kapkanyar forest by rogue traders. Led by Pokot South MP David Kosing, the residents asked the government to stop the cutting of trees that has now created tension in the area.",0,,,,,,,,,,,
50400,501,4048KEN,50402,2013-08-13,2013,1,Riots/Protests,Protesters (Kenya),,6,,,0,60,Kenya,Narok,Narok North,Narok Town,Narok,-1.07829,35.86012,2,The Star (Nairobi),Students of MAASAI Mara University protest for six days over the removal of the acting Vice-Chancellor Prof David Serem.,0,,,,,,,,,,,
50401,501,4049KEN,50403,2013-08-14,2013,1,Riots/Protests,Protesters (Kenya),,6,,,0,60,Kenya,Mombasa,Mvita,Tononoka,Mombasa,-4.05,39.66667,2,The Star (Nairobi),Striking Mombasa county workers took to the streets over for payment of their five-month salary arrears.,0,,,,,,,,,,,
50402,501,4050KEN,50404,2013-08-14,2013,1,Violence against civilians,Vigilante Militia (Kenya),,4,Civilians (Kenya),,7,47,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.28333,36.81667,1,The Star (Nairobi),"A suspected thief has been killed by a mob in Baba Dogo area in Nairobi. Eyewitnesses say, the man was part of a gang suspected to have carried out an early morning robbery.",1,,,,,,,,,,,
50403,501,4051KEN,50405,2013-08-15,2013,1,Battle-No change of territory,Kipsigi Ethnic Militia (Kenya),,4,Kuria Ethnic Militia (Kenya),,4,44,Kenya,Migori,Kuria East,Gokeharaka/Getambwega,Kuria East,-1.24368,34.59566,3,The Star (Nairobi),An ethnic clash over land caused one death along the Trans Mara West and Kuria East district border.,1,,,,,,,,,,,
50404,501,4052KEN,50406,2013-08-15,2013,1,Violence against civilians,Unidentified Armed Group (Ethiopia),,3,Civilians (Kenya),,7,37,Kenya,Turkana,Turkana Central,Kanamkemer,Lodwar,3.11911,35.59727,2,The Star (Nairobi),"More than 3,000 families have fled their homes at the Kenya-Ethiopia border following the killing of ten fisherman by unknown Ethiopia militia.",10,,,,,,,,,,,
50405,501,4053KEN,50407,2013-08-16,2013,1,Battle-No change of territory,Police Forces of Kenya (2002-2013),,1,Al Shabaab,,2,12,Kenya,Garissa,Garissa Township,Iftin,Garissa,-0.453568,39.646096,2,Local Source Project,"About 20-30 al Shabaab fighters attacked Galmagala police post in Fafi District in the evening of 16/08. The attackers used small arms and RPGs during the attack. Four administration police officers were killed and local teacher was injured in the attack. The attackers also set fire to the police post, destroying its complex of buildings. Al Shabaab claimed responsibility for the attack on its Twitter account, claiming to have killed five police officers and seized weapons and communications equipment.",4,,,,,,,,,,,
50406,501,4054KEN,50408,2013-08-17,2013,1,Violence against civilians,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Kenya,Kilifi,Ganze,Sokoke,Vitengeni,-3.36109,39.71125,1,The Star (Nairobi),"A man is hacked to death by unknown assailants at his home in Vitengeni, Kilifi county.",1,,,,,,,,,,,
50407,501,4055KEN,50409,2013-08-18,2013,1,Strategic development,Police Forces of Kenya (2002-2013),,1,Unidentified Armed Group (Kenya),,3,13,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.28333,36.81667,1,The Star (Nairobi),"Two bombs are discovered near soldiers of faith church in Huruma, Nairobi and were disabled before detonation. It is not clear if the soldiers were the intended target.",0,,,,,,,,,,,
50408,501,4056KEN,50410,2013-08-20,2013,1,Battle-No change of territory,Police Forces of Kenya (2002-2013),,1,Al Shabaab,,2,12,Kenya,Garissa,Ijara,Hulugho,Hulugho,-1.15,41.06667,1,Kenya Broadcasting Corporation,"Twenty Al-Shabab militiamen are killed by the Kenya Defence Forces [KDF] near the border town of Hulugho, Garissa. The militants were crossing the border to Somalia and are believed to be part of a group of nearly 40 militiamen who attacked an Administration Police camp at Galmagala Division last Friday [16 August] evening killing four Administration Police officers.",20,,,,,,,,,,,
